name	task1	task2	task3
cls1_1153	1	0	0
cls1_1154	1	0	0
cls1_1155	1	0	0
cls1_1156	1	0	0
cls1_1157	1	0	0
cls1_1158	1	0	0
cls1_1159	1	0	0
cls1_1160	1	0	0
cls1_1161	1	0	0
cls1_1162	1	0	0
cls1_1163	1	0	0
cls1_1164	1	0	0
cls1_1165	1	0	0
cls1_1166	1	0	0
cls1_1167	1	0	0
cls1_1168	1	0	0
cls1_1169	1	0	0
cls1_1170	1	0	0
cls1_1171	1	0	0
cls1_1172	1	0	0
cls1_1173	1	0	0
cls1_1174	1	0	0
cls1_1175	1	0	0
cls1_1176	1	0	0
cls1_1177	1	0	0
cls1_1178	1	0	0
cls1_1179	1	0	0
cls1_1180	1	0	0
cls1_1181	1	0	0
cls1_1182	1	0	0
cls1_1183	1	0	0
cls1_1184	1	0	0
cls1_1185	1	0	0
cls1_1186	1	0	0
cls1_1187	1	0	0
cls1_1188	1	0	0
cls1_1189	1	0	0
cls1_1190	1	0	0
cls1_1191	1	0	0
cls1_1192	1	0	0
cls1_1193	1	0	0
cls1_1194	1	0	0
cls1_1195	1	0	0
cls1_1196	1	0	0
cls1_1197	1	0	0
cls1_1198	1	0	0
cls1_1199	1	0	0
cls1_1200	1	0	0
cls1_1201	1	0	0
cls1_1202	1	0	0
cls1_1203	1	0	0
cls1_1204	1	0	0
cls1_1205	1	0	0
cls1_1206	1	0	0
cls1_1207	1	0	0
cls1_1208	1	0	0
cls1_1209	1	0	0
cls1_1210	1	0	0
cls1_1211	1	0	0
cls1_1212	1	0	0
cls1_1213	1	0	0
cls1_1214	1	0	0
cls1_1215	1	0	0
cls1_1216	1	0	0
cls1_1217	1	0	0
cls1_1218	1	0	0
cls1_1219	1	0	0
cls1_1220	1	0	0
cls1_1221	1	0	0
cls1_1222	1	0	0
cls1_1223	1	0	0
cls1_1224	1	0	0
cls1_1225	1	0	0
cls1_1226	1	0	0
cls1_1227	1	0	0
cls1_1228	1	0	0
cls1_1229	1	0	0
cls1_1230	1	0	0
cls1_1231	1	0	0
cls1_1232	1	0	0
cls1_1233	1	0	0
cls1_1234	1	0	0
cls1_1235	1	0	0
cls1_1236	1	0	0
cls1_1237	1	0	0
cls1_1238	1	0	0
cls1_1239	1	0	0
cls1_1240	1	0	0
cls1_1241	1	0	0
cls1_1242	1	0	0
cls1_1243	1	0	0
cls1_1244	1	0	0
cls1_1245	1	0	0
cls1_1246	1	0	0
cls1_1247	1	0	0
cls1_1248	1	0	0
cls1_1249	1	0	0
cls1_1250	1	0	0
cls1_1251	1	0	0
cls1_1252	1	0	0
cls1_1253	1	0	0
cls1_1254	1	0	0
cls1_1255	1	0	0
cls1_1256	1	0	0
cls1_1257	1	0	0
cls1_1258	1	0	0
cls1_1259	1	0	0
cls1_1260	1	0	0
cls1_1261	1	0	0
cls1_1262	1	0	0
cls1_1263	1	0	0
cls1_1264	1	0	0
cls1_1265	1	0	0
cls1_1266	1	0	0
cls1_1267	1	0	0
cls1_1268	1	0	0
cls1_1269	1	0	0
cls1_1270	1	0	0
cls1_1271	1	0	0
cls1_1272	1	0	0
cls1_1273	1	0	0
cls1_1274	1	0	0
cls1_1275	1	0	0
cls1_1276	1	0	0
cls1_1277	1	0	0
cls1_1278	1	0	0
cls1_1279	1	0	0
cls1_1280	1	0	0
cls1_1281	1	0	0
cls1_1282	1	0	0
cls1_1283	1	0	0
cls1_1284	1	0	0
cls1_1285	1	0	0
cls1_1286	1	0	0
cls1_1287	1	0	0
cls1_1288	1	0	0
cls1_1289	1	0	0
cls1_1290	1	0	0
cls1_1291	1	0	0
cls1_1292	1	0	0
cls1_1293	1	0	0
cls1_1294	1	0	0
cls1_1295	1	0	0
cls1_1296	1	0	0
cls1_1297	1	0	0
cls1_1298	1	0	0
cls1_1299	1	0	0
cls1_1300	1	0	0
cls1_1301	1	0	0
cls1_1302	1	0	0
cls1_1303	1	0	0
cls1_1304	1	0	0
cls1_1305	1	0	0
cls1_1306	1	0	0
cls1_1307	1	0	0
cls1_1308	1	0	0
cls1_1309	1	0	0
cls1_1310	1	0	0
cls1_1311	1	0	0
cls1_1312	1	0	0
cls1_1313	1	0	0
cls1_1314	1	0	0
cls1_1315	1	0	0
cls1_1316	1	0	0
cls1_1317	1	0	0
cls1_1318	1	0	0
cls1_1319	1	0	0
cls1_1320	1	0	0
cls1_1321	1	0	0
cls1_1322	1	0	0
cls1_1323	1	0	0
cls1_1324	1	0	0
cls1_1325	1	0	0
cls1_1326	1	0	0
cls1_1327	1	0	0
cls1_1328	1	0	0
cls1_1329	1	0	0
cls1_1330	1	0	0
cls1_1331	1	0	0
cls1_1332	1	0	0
cls1_1333	1	0	0
cls1_1334	1	0	0
cls1_1335	1	0	0
cls1_1336	1	0	0
cls1_1337	1	0	0
cls1_1338	1	0	0
cls1_1339	1	0	0
cls1_1340	1	0	0
cls1_1341	1	0	0
cls1_1342	1	0	0
cls1_1343	1	0	0
cls1_1344	1	0	0
cls1_1345	1	0	0
cls1_1346	1	0	0
cls1_1347	1	0	0
cls1_1348	1	0	0
cls1_1349	1	0	0
cls1_1350	1	0	0
cls1_1351	1	0	0
cls1_1352	1	0	0
cls1_1353	1	0	0
cls1_1354	1	0	0
cls1_1355	1	0	0
cls1_1356	1	0	0
cls1_1357	1	0	0
cls1_1358	1	0	0
cls1_1359	1	0	0
cls1_1360	1	0	0
cls1_1361	1	0	0
cls1_1362	1	0	0
cls1_1363	1	0	0
cls1_1364	1	0	0
cls1_1365	1	0	0
cls1_1366	1	0	0
cls1_1367	1	0	0
cls1_1368	1	0	0
cls1_1369	1	0	0
cls1_1370	1	0	0
cls1_1371	1	0	0
cls1_1372	1	0	0
cls1_1373	1	0	0
cls1_1374	1	0	0
cls1_1375	1	0	0
cls1_1376	1	0	0
cls1_1377	1	0	0
cls1_1378	1	0	0
cls1_1379	1	0	0
cls1_1380	1	0	0
cls1_1381	1	0	0
cls1_1382	1	0	0
cls1_1383	1	0	0
cls1_1384	1	0	0
cls1_1385	1	0	0
cls1_1386	1	0	0
cls1_1387	1	0	0
cls1_1388	1	0	0
cls1_1389	1	0	0
cls1_1390	1	0	0
cls1_1391	1	0	0
cls1_1392	1	0	0
cls1_1393	1	0	0
cls1_1394	1	0	0
cls1_1395	1	0	0
cls1_1396	1	0	0
cls1_1397	1	0	0
cls1_1398	1	0	0
cls1_1399	1	0	0
cls1_1400	1	0	0
cls1_1401	1	0	0
cls1_1402	1	0	0
cls1_1403	1	0	0
cls1_1404	1	0	0
cls1_1405	1	0	0
cls1_1406	1	0	0
cls1_1407	1	0	0
cls1_1408	1	0	0
cls1_1409	1	0	0
cls1_1410	1	0	0
cls1_1411	1	0	0
cls1_1412	1	0	0
cls1_1413	1	0	0
cls1_1414	1	0	0
cls1_1415	1	0	0
cls1_1416	1	0	0
cls1_1417	1	0	0
cls1_1418	1	0	0
cls1_1419	1	0	0
cls1_1420	1	0	0
cls1_1421	1	0	0
cls1_1422	1	0	0
cls1_1423	1	0	0
cls1_1424	1	0	0
cls1_1425	1	0	0
cls1_1426	1	0	0
cls1_1427	1	0	0
cls1_1428	1	0	0
cls1_1429	1	0	0
cls1_1430	1	0	0
cls1_1431	1	0	0
cls1_1432	1	0	0
cls1_1433	1	0	0
cls1_1434	1	0	0
cls1_1435	1	0	0
cls1_1436	1	0	0
cls1_1437	1	0	0
cls1_1438	1	0	0
cls1_1439	1	0	0
cls1_1440	1	0	0
cls1_1441	1	0	0
cls1_1442	1	0	0
cls1_1443	1	0	0
cls1_1444	1	0	0
cls1_1445	1	0	0
cls1_1446	1	0	0
cls1_1447	1	0	0
cls1_1448	1	0	0
cls1_1449	1	0	0
cls1_1450	1	0	0
cls1_1451	1	0	0
cls1_1452	1	0	0
cls1_1453	1	0	0
cls1_1454	1	0	0
cls1_1455	1	0	0
cls1_1456	1	0	0
cls1_1457	1	0	0
cls1_1458	1	0	0
cls1_1459	1	0	0
cls1_1460	1	0	0
cls1_1461	1	0	0
cls1_1462	1	0	0
cls1_1463	1	0	0
cls1_1464	1	0	0
cls1_1465	1	0	0
cls1_1466	1	0	0
cls1_1467	1	0	0
cls1_1468	1	0	0
cls1_1469	1	0	0
cls1_1470	1	0	0
cls1_1471	1	0	0
cls1_1472	1	0	0
cls1_1473	1	0	0
cls1_1474	1	0	0
cls1_1475	1	0	0
cls1_1476	1	0	0
cls1_1477	1	0	0
cls1_1478	1	0	0
cls1_1479	1	0	0
cls1_1480	1	0	0
cls1_1481	1	0	0
cls1_1482	1	0	0
cls1_1483	1	0	0
cls1_1484	1	0	0
cls1_1485	1	0	0
cls1_1486	1	0	0
cls1_1487	1	0	0
cls1_1488	1	0	0
cls1_1489	1	0	0
cls1_1490	1	0	0
cls1_1491	1	0	0
cls1_1492	1	0	0
cls1_1493	1	0	0
cls1_1494	1	0	0
cls1_1495	1	0	0
cls1_1496	1	0	0
cls1_1497	1	0	0
cls1_1498	1	0	0
cls1_1499	1	0	0
cls1_1500	1	0	0
cls1_1501	1	0	0
cls1_1502	1	0	0
cls1_1503	1	0	0
cls1_1504	1	0	0
cls1_1505	1	0	0
cls1_1506	1	0	0
cls1_1507	1	0	0
cls1_1508	1	0	0
cls1_1509	1	0	0
cls1_1510	1	0	0
cls1_1511	1	0	0
cls1_1512	1	0	0
cls1_1513	1	0	0
cls1_1514	1	0	0
cls1_1515	1	0	0
cls1_1516	1	0	0
cls1_1517	1	0	0
cls1_1518	1	0	0
cls1_1519	1	0	0
cls1_1520	1	0	0
cls1_1521	1	0	0
cls1_1522	1	0	0
cls1_1523	1	0	0
cls1_1524	1	0	0
cls1_1525	1	0	0
cls1_1526	1	0	0
cls1_1527	1	0	0
cls1_1528	1	0	0
cls1_1529	1	0	0
cls1_1530	1	0	0
cls1_1531	1	0	0
cls1_1532	1	0	0
cls1_1533	1	0	0
cls1_1534	1	0	0
cls1_1535	1	0	0
cls1_1536	1	0	0
cls1_1537	1	0	0
cls1_1538	1	0	0
cls1_1539	1	0	0
cls1_1540	1	0	0
cls1_1541	1	0	0
cls1_1542	1	0	0
cls1_1543	1	0	0
cls1_1544	1	0	0
cls1_1545	1	0	0
cls1_1546	1	0	0
cls1_1547	1	0	0
cls1_1548	1	0	0
cls1_1549	1	0	0
cls1_1550	1	0	0
cls1_1551	1	0	0
cls1_1552	1	0	0
cls1_1553	1	0	0
cls1_1554	1	0	0
cls1_1555	1	0	0
cls1_1556	1	0	0
cls1_1557	1	0	0
cls1_1558	1	0	0
cls1_1559	1	0	0
cls1_1560	1	0	0
cls1_1561	1	0	0
cls1_1562	1	0	0
cls1_1563	1	0	0
cls1_1564	1	0	0
cls1_1565	1	0	0
cls1_1566	1	0	0
cls1_1567	1	0	0
cls1_1568	1	0	0
cls1_1569	1	0	0
cls1_1570	1	0	0
cls1_1571	1	0	0
cls1_1572	1	0	0
cls1_1573	1	0	0
cls1_1574	1	0	0
cls1_1575	1	0	0
cls1_1576	1	0	0
cls1_1577	1	0	0
cls1_1578	1	0	0
cls1_1579	1	0	0
cls1_1580	1	0	0
cls1_1581	1	0	0
cls1_1582	1	0	0
cls1_1583	1	0	0
cls1_1584	1	0	0
cls1_1585	1	0	0
cls1_1586	1	0	0
cls1_1587	1	0	0
cls1_1588	1	0	0
cls1_1589	1	0	0
cls1_1590	1	0	0
cls1_1591	1	0	0
cls1_1592	1	0	0
cls1_1593	1	0	0
cls1_1594	1	0	0
cls1_1595	1	0	0
cls1_1596	1	0	0
cls1_1597	1	0	0
cls1_1598	1	0	0
cls1_1599	1	0	0
cls1_1600	1	0	0
cls1_1601	1	0	0
cls1_1602	1	0	0
cls1_1603	1	0	0
cls1_1604	1	0	0
cls1_1605	1	0	0
cls1_1606	1	0	0
cls1_1607	1	0	0
cls1_1608	1	0	0
cls1_1609	1	0	0
cls1_1610	1	0	0
cls1_1611	1	0	0
cls1_1612	1	0	0
cls1_1613	1	0	0
cls1_1614	1	0	0
cls1_1615	1	0	0
cls1_1616	1	0	0
cls1_1617	1	0	0
cls1_1618	1	0	0
cls1_1619	1	0	0
cls1_1620	1	0	0
cls1_1621	1	0	0
cls1_1622	1	0	0
cls1_1623	1	0	0
cls1_1624	1	0	0
cls1_1625	1	0	0
cls1_1626	1	0	0
cls1_1627	1	0	0
cls1_1628	1	0	0
cls1_1629	1	0	0
cls1_1630	1	0	0
cls1_1631	1	0	0
cls1_1632	1	0	0
cls1_1633	1	0	0
cls1_1634	1	0	0
cls1_1635	1	0	0
cls1_1636	1	0	0
cls1_1637	1	0	0
cls1_1638	1	0	0
cls1_1639	1	0	0
cls1_1640	1	0	0
cls1_1641	1	0	0
cls1_1642	1	0	0
cls1_1643	1	0	0
cls1_1644	1	0	0
cls1_1645	1	0	0
cls1_1646	1	0	0
cls1_1647	1	0	0
cls1_1648	1	0	0
cls1_1649	1	0	0
cls1_1650	1	0	0
cls1_1651	1	0	0
cls1_1652	1	0	0
cls1_1653	1	0	0
cls1_1654	1	0	0
cls1_1655	1	0	0
cls1_1656	1	0	0
cls1_1657	1	0	0
cls1_1658	1	0	0
cls1_1659	1	0	0
cls1_1660	1	0	0
cls1_1661	1	0	0
cls1_1662	1	0	0
cls1_1663	1	0	0
cls1_1664	1	0	0
cls1_1665	1	0	0
cls1_1666	1	0	0
cls1_1667	1	0	0
cls1_1668	1	0	0
cls1_1669	1	0	0
cls1_1670	1	0	0
cls1_1671	1	0	0
cls1_1672	1	0	0
cls1_1673	1	0	0
cls1_1674	1	0	0
cls1_1675	1	0	0
cls1_1676	1	0	0
cls1_1677	1	0	0
cls1_1678	1	0	0
cls1_1679	1	0	0
cls1_1680	1	0	0
cls1_1681	1	0	0
cls1_1682	1	0	0
cls1_1683	1	0	0
cls1_1684	1	0	0
cls1_1685	1	0	0
cls1_1686	1	0	0
cls1_1687	1	0	0
cls1_1688	1	0	0
cls1_1689	1	0	0
cls1_1690	1	0	0
cls1_1691	1	0	0
cls1_1692	1	0	0
cls1_1693	1	0	0
cls1_1694	1	0	0
cls1_1695	1	0	0
cls1_1696	1	0	0
cls1_1697	1	0	0
cls1_1698	1	0	0
cls1_1699	1	0	0
cls1_1700	1	0	0
cls1_1701	1	0	0
cls1_1702	1	0	0
cls1_1703	1	0	0
cls1_1704	1	0	0
cls1_1705	1	0	0
cls1_1706	1	0	0
cls1_1707	1	0	0
cls1_1708	1	0	0
cls1_1709	1	0	0
cls1_1710	1	0	0
cls1_1711	1	0	0
cls1_1712	1	0	0
cls1_1713	1	0	0
cls1_1714	1	0	0
cls1_1715	1	0	0
cls1_1716	1	0	0
cls1_1717	1	0	0
cls1_1718	1	0	0
cls1_1719	1	0	0
cls1_1720	1	0	0
cls1_1721	1	0	0
cls1_1722	1	0	0
cls1_1723	1	0	0
cls1_1724	1	0	0
cls1_1725	1	0	0
cls1_1726	1	0	0
cls1_1727	1	0	0
cls1_1728	1	0	0
cls1_1729	1	0	0
cls1_1730	1	0	0
cls1_1731	1	0	0
cls1_1732	1	0	0
cls1_1733	1	0	0
cls1_1734	1	0	0
cls1_1735	1	0	0
cls1_1736	1	0	0
cls1_1737	1	0	0
cls1_1738	1	0	0
cls1_1739	1	0	0
cls1_1740	1	0	0
cls1_1741	1	0	0
cls1_1742	1	0	0
cls1_1743	1	0	0
cls1_1744	1	0	0
cls1_1745	1	0	0
cls1_1746	1	0	0
cls1_1747	1	0	0
cls1_1748	1	0	0
cls1_1749	1	0	0
cls1_1750	1	0	0
cls1_1751	1	0	0
cls1_1752	1	0	0
cls1_1753	1	0	0
cls1_1754	1	0	0
cls1_1755	1	0	0
cls1_1756	1	0	0
cls1_1757	1	0	0
cls1_1758	1	0	0
cls1_1759	1	0	0
cls1_1760	1	0	0
cls1_1761	1	0	0
cls1_1762	1	0	0
cls1_1763	1	0	0
cls1_1764	1	0	0
cls1_1765	1	0	0
cls1_1766	1	0	0
cls1_1767	1	0	0
cls1_1768	1	0	0
cls1_1769	1	0	0
cls1_1770	1	0	0
cls1_1771	1	0	0
cls1_1772	1	0	0
cls1_1773	1	0	0
cls1_1774	1	0	0
cls1_1775	1	0	0
cls1_1776	1	0	0
cls1_1777	1	0	0
cls1_1778	1	0	0
cls1_1779	1	0	0
cls1_1780	1	0	0
cls1_1781	1	0	0
cls1_1782	1	0	0
cls1_1783	1	0	0
cls1_1784	1	0	0
cls1_1785	1	0	0
cls1_1786	1	0	0
cls1_1787	1	0	0
cls1_1788	1	0	0
cls1_1789	1	0	0
cls1_1790	1	0	0
cls1_1791	1	0	0
cls1_1792	1	0	0
cls1_1793	1	0	0
cls1_1794	1	0	0
cls1_1795	1	0	0
cls1_1796	1	0	0
cls1_1797	1	0	0
cls1_1798	1	0	0
cls1_1799	1	0	0
cls1_1800	1	0	0
cls1_1801	1	0	0
cls1_1802	1	0	0
cls1_1803	1	0	0
cls1_1804	1	0	0
cls1_1805	1	0	0
cls1_1806	1	0	0
cls1_1807	1	0	0
cls1_1808	1	0	0
cls1_1809	1	0	0
cls1_1810	1	0	0
cls1_1811	1	0	0
cls1_1812	1	0	0
cls1_1813	1	0	0
cls1_1814	1	0	0
cls1_1815	1	0	0
cls1_1816	1	0	0
cls1_1817	1	0	0
cls1_1818	1	0	0
cls1_1819	1	0	0
cls1_1820	1	0	0
cls1_1821	1	0	0
cls1_1822	1	0	0
cls1_1823	1	0	0
cls1_1824	1	0	0
cls1_1825	1	0	0
cls1_1826	1	0	0
cls1_1827	1	0	0
cls1_1828	1	0	0
cls1_1829	1	0	0
cls1_1830	1	0	0
cls1_1831	1	0	0
cls1_1832	1	0	0
cls1_1833	1	0	0
cls1_1834	1	0	0
cls1_1835	1	0	0
cls1_1836	1	0	0
cls1_1837	1	0	0
cls1_1838	1	0	0
cls1_1839	1	0	0
cls1_1840	1	0	0
cls1_1841	1	0	0
cls1_1842	1	0	0
cls1_1843	1	0	0
cls1_1844	1	0	0
cls1_1845	1	0	0
cls1_1846	1	0	0
cls1_1847	1	0	0
cls1_1848	1	0	0
cls1_1849	1	0	0
cls1_1850	1	0	0
cls1_1851	1	0	0
cls1_1852	1	0	0
cls1_1853	1	0	0
cls1_1854	1	0	0
cls1_1855	1	0	0
cls1_1856	1	0	0
cls1_1857	1	0	0
cls1_1858	1	0	0
cls1_1859	1	0	0
cls1_1860	1	0	0
cls1_1861	1	0	0
cls1_1862	1	0	0
cls1_1863	1	0	0
cls1_1864	1	0	0
cls1_1865	1	0	0
cls1_1866	1	0	0
cls1_1867	1	0	0
cls1_1868	1	0	0
cls1_1869	1	0	0
cls1_1870	1	0	0
cls1_1871	1	0	0
cls1_1872	1	0	0
cls1_1873	1	0	0
cls1_1874	1	0	0
cls1_1875	1	0	0
cls1_1876	1	0	0
cls1_1877	1	0	0
cls1_1878	1	0	0
cls1_1879	1	0	0
cls1_1880	1	0	0
cls1_1881	1	0	0
cls1_1882	1	0	0
cls1_1883	1	0	0
cls1_1884	1	0	0
cls1_1885	1	0	0
cls1_1886	1	0	0
cls1_1887	1	0	0
cls1_1888	1	0	0
cls1_1889	1	0	0
cls1_1890	1	0	0
cls1_1891	1	0	0
cls1_1892	1	0	0
cls1_1893	1	0	0
cls1_1894	1	0	0
cls1_1895	1	0	0
cls1_1896	1	0	0
cls1_1897	1	0	0
cls1_1898	1	0	0
cls1_1899	1	0	0
cls1_1900	1	0	0
cls1_1901	1	0	0
cls1_1902	1	0	0
cls1_1903	1	0	0
cls1_1904	1	0	0
cls1_1905	1	0	0
cls1_1906	1	0	0
cls1_1907	1	0	0
cls1_1908	1	0	0
cls1_1909	1	0	0
cls1_1910	1	0	0
cls1_1911	1	0	0
cls1_1912	1	0	0
cls1_1913	1	0	0
cls1_1914	1	0	0
cls1_1915	1	0	0
cls1_1916	1	0	0
cls1_1917	1	0	0
cls1_1918	1	0	0
cls1_1919	1	0	0
cls1_1920	1	0	0
cls1_1921	1	0	0
cls1_1922	1	0	0
cls1_1923	1	0	0
cls1_1924	1	0	0
cls1_1925	1	0	0
cls1_1926	1	0	0
cls1_1927	1	0	0
cls1_1928	1	0	0
cls1_1929	1	0	0
cls1_1930	1	0	0
cls1_1931	1	0	0
cls1_1932	1	0	0
cls1_1933	1	0	0
cls1_1934	1	0	0
cls1_1935	1	0	0
cls1_1936	1	0	0
cls1_1937	1	0	0
cls1_1938	1	0	0
cls1_1939	1	0	0
cls1_1940	1	0	0
cls1_1941	1	0	0
cls1_1942	1	0	0
cls1_1943	1	0	0
cls1_1944	1	0	0
cls1_1945	1	0	0
cls1_1946	1	0	0
cls1_1947	1	0	0
cls1_1948	1	0	0
cls1_1949	1	0	0
cls1_1950	1	0	0
cls1_1951	1	0	0
cls1_1952	1	0	0
cls1_1953	1	0	0
cls1_1954	1	0	0
cls1_1955	1	0	0
cls1_1956	1	0	0
cls1_1957	1	0	0
cls1_1958	1	0	0
cls1_1959	1	0	0
cls1_1960	1	0	0
cls1_1961	1	0	0
cls1_1962	1	0	0
cls1_1963	1	0	0
cls1_1964	1	0	0
cls1_1965	1	0	0
cls1_1966	1	0	0
cls1_1967	1	0	0
cls1_1968	1	0	0
cls1_1969	1	0	0
cls1_1970	1	0	0
cls1_1971	1	0	0
cls1_1972	1	0	0
cls1_1973	1	0	0
cls1_1974	1	0	0
cls1_1975	1	0	0
cls1_1976	1	0	0
cls1_1977	1	0	0
cls1_1978	1	0	0
cls1_1979	1	0	0
cls1_1980	1	0	0
cls1_1981	1	0	0
cls1_1982	1	0	0
cls1_1983	1	0	0
cls1_1984	1	0	0
cls1_1985	1	0	0
cls1_1986	1	0	0
cls1_1987	1	0	0
cls1_1988	1	0	0
cls1_1989	1	0	0
cls1_1990	1	0	0
cls1_1991	1	0	0
cls1_1992	1	0	0
cls1_1993	1	0	0
cls1_1994	1	0	0
cls1_1995	1	0	0
cls1_1996	1	0	0
cls1_1997	1	0	0
cls1_1998	1	0	0
cls1_1999	1	0	0
cls1_2000	1	0	0
cls1_2001	1	0	0
cls1_2002	1	0	0
cls1_2003	1	0	0
cls1_2004	1	0	0
cls1_2005	1	0	0
cls1_2006	1	0	0
cls1_2007	1	0	0
cls1_2008	1	0	0
cls1_2009	1	0	0
cls1_2010	1	0	0
cls1_2011	1	0	0
cls1_2012	1	0	0
cls1_2013	1	0	0
cls1_2014	1	0	0
cls1_2015	1	0	0
cls1_2016	1	0	0
cls1_2017	1	0	0
cls1_2018	1	0	0
cls1_2019	1	0	0
cls1_2020	1	0	0
cls1_2021	1	0	0
cls1_2022	1	0	0
cls1_2023	1	0	0
cls1_2024	1	0	0
cls1_2025	1	0	0
cls1_2026	1	0	0
cls1_2027	1	0	0
cls1_2028	1	0	0
cls1_2029	1	0	0
cls1_2030	1	0	0
cls1_2031	1	0	0
cls1_2032	1	0	0
cls1_2033	1	0	0
cls1_2034	1	0	0
cls1_2035	1	0	0
cls1_2036	1	0	0
cls1_2037	1	0	0
cls1_2038	1	0	0
cls1_2039	1	0	0
cls1_2040	1	0	0
cls1_2041	1	0	0
cls1_2042	1	0	0
cls1_2043	1	0	0
cls1_2044	1	0	0
cls1_2045	1	0	0
cls1_2046	1	0	0
cls1_2047	1	0	0
cls1_2048	1	0	0
cls1_2049	1	0	0
cls1_2050	1	0	0
cls1_2051	1	0	0
cls1_2052	1	0	0
cls1_2053	1	0	0
cls1_2054	1	0	0
cls1_2055	1	0	0
cls1_2056	1	0	0
cls1_2057	1	0	0
cls1_2058	1	0	0
cls1_2059	1	0	0
cls1_2060	1	0	0
cls1_2061	1	0	0
cls1_2062	1	0	0
cls1_2063	1	0	0
cls1_2064	1	0	0
cls1_2065	1	0	0
cls1_2066	1	0	0
cls1_2067	1	0	0
cls1_2068	1	0	0
cls1_2069	1	0	0
cls1_2070	1	0	0
cls1_2071	1	0	0
cls1_2072	1	0	0
cls1_2073	1	0	0
cls1_2074	1	0	0
cls1_2075	1	0	0
cls1_2076	1	0	0
cls1_2077	1	0	0
cls1_2078	1	0	0
cls1_2079	1	0	0
cls1_2080	1	0	0
cls1_2081	1	0	0
cls1_2082	1	0	0
cls1_2083	1	0	0
cls1_2084	1	0	0
cls1_2085	1	0	0
cls1_2086	1	0	0
cls1_2087	1	0	0
cls1_2088	1	0	0
cls1_2089	1	0	0
cls1_2090	1	0	0
cls1_2091	1	0	0
cls1_2092	1	0	0
cls1_2093	1	0	0
cls1_2094	1	0	0
cls1_2095	1	0	0
cls1_2096	1	0	0
cls1_2097	1	0	0
cls1_2098	1	0	0
cls1_2099	1	0	0
cls1_2100	1	0	0
cls1_2101	1	0	0
cls1_2102	1	0	0
cls1_2103	1	0	0
cls1_2104	1	0	0
cls1_2105	1	0	0
cls1_2106	1	0	0
cls1_2107	1	0	0
cls1_2108	1	0	0
cls1_2109	1	0	0
cls1_2110	1	0	0
cls1_2111	1	0	0
cls1_2112	1	0	0
cls1_2113	1	0	0
cls1_2114	1	0	0
cls1_2115	1	0	0
cls1_2116	1	0	0
cls1_2117	1	0	0
cls1_2118	1	0	0
cls1_2119	1	0	0
cls1_2120	1	0	0
cls1_2121	1	0	0
cls1_2122	1	0	0
cls1_2123	1	0	0
cls1_2124	1	0	0
cls1_2125	1	0	0
cls1_2126	1	0	0
cls1_2127	1	0	0
cls1_2128	1	0	0
cls1_2129	1	0	0
cls1_2130	1	0	0
cls1_2131	1	0	0
cls1_2132	1	0	0
cls1_2133	1	0	0
cls1_2134	1	0	0
cls1_2135	1	0	0
cls1_2136	1	0	0
cls1_2137	1	0	0
cls1_2138	1	0	0
cls1_2139	1	0	0
cls1_2140	1	0	0
cls1_2141	1	0	0
cls1_2142	1	0	0
cls1_2143	1	0	0
cls1_2144	1	0	0
cls1_2145	1	0	0
cls1_2146	1	0	0
cls1_2147	1	0	0
cls1_2148	1	0	0
cls1_2149	1	0	0
cls1_2150	1	0	0
cls1_2151	1	0	0
cls1_2152	1	0	0
cls1_2153	1	0	0
cls1_2154	1	0	0
cls1_2155	1	0	0
cls1_2156	1	0	0
cls1_2157	1	0	0
cls1_2158	1	0	0
cls1_2159	1	0	0
cls1_2160	1	0	0
cls1_2161	1	0	0
cls1_2162	1	0	0
cls1_2163	1	0	0
cls1_2164	1	0	0
cls1_2165	1	0	0
cls1_2166	1	0	0
cls1_2167	1	0	0
cls1_2168	1	0	0
cls1_2169	1	0	0
cls1_2170	1	0	0
cls1_2171	1	0	0
cls1_2172	1	0	0
cls1_2173	1	0	0
cls1_2174	1	0	0
cls1_2175	1	0	0
cls1_2176	1	0	0
cls1_2177	1	0	0
cls1_2178	1	0	0
cls1_2179	1	0	0
cls1_2180	1	0	0
cls1_2181	1	0	0
cls1_2182	1	0	0
cls1_2183	1	0	0
cls1_2184	1	0	0
cls1_2185	1	0	0
cls1_2186	1	0	0
cls1_2187	1	0	0
cls1_2188	1	0	0
cls1_2189	1	0	0
cls1_2190	1	0	0
cls1_2191	1	0	0
cls1_2192	1	0	0
cls1_2193	1	0	0
cls1_2194	1	0	0
cls1_2195	1	0	0
cls1_2196	1	0	0
cls1_2197	1	0	0
cls1_2198	1	0	0
cls1_2199	1	0	0
cls1_2200	1	0	0
cls1_2201	1	0	0
cls1_2202	1	0	0
cls1_2203	1	0	0
cls1_2204	1	0	0
cls1_2205	1	0	0
cls1_2206	1	0	0
cls1_2207	1	0	0
cls1_2208	1	0	0
cls1_2209	1	0	0
cls1_2210	1	0	0
cls1_2211	1	0	0
cls1_2212	1	0	0
cls1_2213	1	0	0
cls1_2214	1	0	0
cls1_2215	1	0	0
cls1_2216	1	0	0
cls1_2217	1	0	0
cls1_2218	1	0	0
cls1_2219	1	0	0
cls1_2220	1	0	0
cls1_2221	1	0	0
cls1_2222	1	0	0
cls1_2223	1	0	0
cls1_2224	1	0	0
cls1_2225	1	0	0
cls1_2226	1	0	0
cls1_2227	1	0	0
cls1_2228	1	0	0
